word sentid sentpos wlen surp entropy entred
has 341 5 3 5.931305408477783 6.772232532501221 3.080040454864502
<unk> 341 6 5 6.626104831695557 7.124920845031738 0
The 342 0 3 3.901517629623413 10.40725326538086 0
key 342 1 3 12.049586296081543 11.125692367553711 0
and 342 2 3 7.4176435470581055 9.56641960144043 1.5592727661132812
the 342 3 3 3.9404830932617188 10.723066329956055 0
key 342 4 3 10.387310028076172 11.664324760437012 0
run 342 5 3 13.022711753845215 9.097394943237305 2.566929817199707
<unk> 342 6 5 8.255250930786133 5.632612228393555 3.46478271484375
The 343 0 3 3.901517629623413 10.40725326538086 0
key 343 1 3 12.049586296081543 11.125692367553711 0
and 343 2 3 7.4176435470581055 9.56641960144043 1.5592727661132812
the 343 3 3 3.9404830932617188 10.723066329956055 0
key 343 4 3 10.387310028076172 11.664324760437012 0
runs 343 5 4 10.656342506408691 9.097394943237305 2.566929817199707
<unk> 343 6 5 8.645614624023438 5.487092018127441 3.6103029251098633
The 344 0 3 3.901517629623413 10.40725326538086 0
team 344 1 4 9.316719055175781 11.125692367553711 0
and 344 2 3 6.3116984367370605 8.400066375732422 2.725625991821289
the 344 3 3 2.0622544288635254 8.565119743347168 0
door 344 4 4 16.220335006713867 10.355203628540039 0
are 344 5 3 3.6140120029449463 8.263883590698242 2.091320037841797
<unk> 344 6 5 4.546768665313721 9.776753425598145 0
The 345 0 3 3.901517629623413 10.40725326538086 0
team 345 1 4 9.316719055175781 11.125692367553711 0
and 345 2 3 6.3116984367370605 8.400066375732422 2.725625991821289
the 345 3 3 2.0622544288635254 8.565119743347168 0
door 345 4 4 16.220335006713867 10.355203628540039 0
is 345 5 2 3.686833620071411 8.263883590698242 2.091320037841797
<unk> 345 6 5 4.782200813293457 9.537895202636719 0
The 346 0 3 3.901517629623413 10.40725326538086 0
door 346 1 4 13.905299186706543 11.125692367553711 0
and 346 2 3 5.207587718963623 7.307647228240967 3.818045139312744
the 346 3 3 3.8113739490509033 10.081214904785156 0
officer 346 4 7 12.255228042602539 10.537300109863281 0
are 346 5 3 4.66371488571167 7.929100513458252 2.6081995964050293
<unk> 346 6 5 3.7489778995513916 9.691202163696289 0
The 347 0 3 3.901517629623413 10.40725326538086 0
door 347 1 4 13.905299186706543 11.125692367553711 0
and 347 2 3 5.207587718963623 7.307647228240967 3.818045139312744
the 347 3 3 3.8113739490509033 10.081214904785156 0
officer 347 4 7 12.255228042602539 10.537300109863281 0
is 347 5 2 4.231233596801758 7.929100513458252 2.6081995964050293
<unk> 347 6 5 4.089600563049316 9.337839126586914 0
The 348 0 3 3.901517629623413 10.40725326538086 0
team 348 1 4 9.316719055175781 11.125692367553711 0
and 348 2 3 6.3116984367370605 8.400066375732422 2.725625991821289
the 348 3 3 2.0622544288635254 8.565119743347168 0
officer 348 4 7 12.299177169799805 10.355203628540039 0
speak 348 5 5 14.242448806762695 8.5746488571167 1.7805547714233398
<unk> 348 6 5 6.165006160736084 6.13245964050293 2.4421892166137695
The 349 0 3 3.901517629623413 10.40725326538086 0
team 349 1 4 9.316719055175781 11.125692367553711 0
and 349 2 3 6.3116984367370605 8.400066375732422 2.725625991821289
the 349 3 3 2.0622544288635254 8.565119743347168 0
officer 349 4 7 12.299177169799805 10.355203628540039 0
speaks 349 5 6 13.030598640441895 8.5746488571167 1.7805547714233398
<unk> 349 6 5 6.63144588470459 5.766302585601807 2.8083462715148926
The 350 0 3 3.901517629623413 10.40725326538086 0
table 350 1 5 11.862316131591797 11.125692367553711 0
and 350 2 3 8.146804809570312 3.956921100616455 7.168771266937256
the 350 3 3 3.490255117416382 10.808003425598145 0
officer 350 4 7 12.006830215454102 11.108114242553711 0
read 350 5 4 10.730199813842773 8.501181602478027 2.6069326400756836
<unk> 350 6 5 6.081864356994629 6.816956996917725 1.6842246055603027
The 351 0 3 3.901517629623413 10.40725326538086 0
table 351 1 5 11.862316131591797 11.125692367553711 0
and 351 2 3 8.146804809570312 3.956921100616455 7.168771266937256
the 351 3 3 3.490255117416382 10.808003425598145 0
officer 351 4 7 12.006830215454102 11.108114242553711 0
reads 351 5 5 10.762784004211426 8.501181602478027 2.6069326400756836
<unk> 351 6 5 5.930112361907959 6.41839075088501 2.0827908515930176
The 352 0 3 3.901517629623413 10.40725326538086 0
cabinet 352 1 7 14.658879280090332 11.125692367553711 0
and 352 2 3 5.572903633117676 8.204069137573242 2.9216232299804688
the 352 3 3 2.07267165184021 8.557181358337402 0
window 352 4 6 18.420251846313477 9.852272987365723 0
speak 352 5 5 15.344501495361328 8.63913631439209 1.2131366729736328
<unk> 352 6 5 6.559803485870361 5.64697265625 2.99216365814209
The 353 0 3 3.901517629623413 10.40725326538086 0
cabinet 353 1 7 14.658879280090332 11.125692367553711 0
and 353 2 3 5.572903633117676 8.204069137573242 2.9216232299804688
the 353 3 3 2.07267165184021 8.557181358337402 0
window 353 4 6 18.420251846313477 9.852272987365723 0
speaks 353 5 6 15.35290241241455 8.63913631439209 1.2131366729736328
<unk> 353 6 5 6.972729682922363 5.073680400848389 3.565455913543701
The 354 0 3 3.901517629623413 10.40725326538086 0
key 354 1 3 12.049586296081543 11.125692367553711 0
and 354 2 3 7.4176435470581055 9.56641960144043 1.5592727661132812
the 354 3 3 3.9404830932617188 10.723066329956055 0
table 354 4 5 13.27326488494873 11.664324760437012 0
were 354 5 4 6.191988945007324 7.26009464263916 4.404230117797852
<unk> 354 6 5 4.138497829437256 9.603734970092773 0
The 355 0 3 3.901517629623413 10.40725326538086 0
key 355 1 3 12.049586296081543 11.125692367553711 0
and 355 2 3 7.4176435470581055 9.56641960144043 1.5592727661132812
the 355 3 3 3.9404830932617188 10.723066329956055 0
table 355 4 5 13.27326488494873 11.664324760437012 0
was 355 5 3 5.25316047668457 7.26009464263916 4.404230117797852
<unk> 355 6 5 4.716629505157471 9.168282508850098 0
The 356 0 3 3.901517629623413 10.40725326538086 0
report 356 1 6 11.23015308380127 11.125692367553711 0
and 356 2 3 7.010138034820557 8.271953582763672 2.853738784790039
the 356 3 3 2.917576313018799 10.092805862426758 0
blanket 356 4 7 16.83628273010254 11.175153732299805 0
have 356 5 4 10.258378028869629 10.183517456054688 0.9916362762451172
<unk> 356 6 5 6.544293403625488 6.353755474090576 3.8297619819641113
The 357 0 3 3.901517629623413 10.40725326538086 0
report 357 1 6 11.23015308380127 11.125692367553711 0
and 357 2 3 7.010138034820557 8.271953582763672 2.853738784790039
the 357 3 3 2.917576313018799 10.092805862426758 0
blanket 357 4 7 16.83628273010254 11.175153732299805 0
has 357 5 3 8.329283714294434 10.183517456054688 0.9916362762451172
<unk> 357 6 5 6.067143440246582 6.6288933753967285 3.554624080657959
The 358 0 3 3.901517629623413 10.40725326538086 0
chair 358 1 5 14.49557113647461 11.125692367553711 0
and 358 2 3 5.153469562530518 6.493639945983887 4.632052421569824
the 358 3 3 2.7419755458831787 9.600752830505371 0
staff 358 4 5 6.83735466003418 10.68661117553711 0
speak 358 5 5 13.289571762084961 6.934605121612549 3.7520060539245605
<unk> 358 6 5 6.232213973999023 5.9077067375183105 1.0268983840942383
The 359 0 3 3.901517629623413 10.40725326538086 0
chair 359 1 5 14.49557113647461 11.125692367553711 0
and 359 2 3 5.153469562530518 6.493639945983887 4.632052421569824
the 359 3 3 2.7419755458831787 9.600752830505371 0
staff 359 4 5 6.83735466003418 10.68661117553711 0
speaks 359 5 6 14.931135177612305 6.934605121612549 3.7520060539245605
<unk> 359 6 5 6.7706122398376465 5.597971439361572 1.3366336822509766
The 360 0 3 3.901517629623413 10.40725326538086 0
blanket 360 1 7 16.846372604370117 11.125692367553711 0
and 360 2 3 5.44186544418335 8.382452964782715 2.743239402770996
the 360 3 3 3.4522008895874023 10.924250602722168 0
committee 360 4 9 15.393035888671875 11.299764633178711 0
speak 360 5 5 13.48861312866211 8.4811372756958 2.81862735748291
<unk> 360 6 5 6.269659996032715 5.947180271148682 2.533957004547119
The 361 0 3 3.901517629623413 10.40725326538086 0
blanket 361 1 7 16.846372604370117 11.125692367553711 0
and 361 2 3 5.44186544418335 8.382452964782715 2.743239402770996
the 361 3 3 3.4522008895874023 10.924250602722168 0
committee 361 4 9 15.393035888671875 11.299764633178711 0
speaks 361 5 6 13.05223560333252 8.4811372756958 2.81862735748291
<unk> 361 6 5 6.845268726348877 5.640344142913818 2.8407931327819824
The 362 0 3 3.901517629623413 10.40725326538086 0
table 362 1 5 11.862316131591797 11.125692367553711 0
and 362 2 3 8.146804809570312 3.956921100616455 7.168771266937256
the 362 3 3 3.490255117416382 10.808003425598145 0
table 362 4 5 9.817505836486816 11.108114242553711 0
jump 362 5 4 15.666015625 7.431575298309326 3.6765389442443848
<unk> 362 6 5 6.709053039550781 7.7772321701049805 0
The 363 0 3 3.901517629623413 10.40725326538086 0
table 363 1 5 11.862316131591797 11.125692367553711 0
and 363 2 3 8.146804809570312 3.956921100616455 7.168771266937256
the 363 3 3 3.490255117416382 10.808003425598145 0
table 363 4 5 9.817505836486816 11.108114242553711 0
jumps 363 5 5 17.32149887084961 7.431575298309326 3.6765389442443848
<unk> 363 6 5 6.7419819831848145 6.827702522277832 0.6038727760314941
The 364 0 3 3.901517629623413 10.40725326538086 0
key 364 1 3 12.049586296081543 11.125692367553711 0
and 364 2 3 7.4176435470581055 9.56641960144043 1.5592727661132812
the 364 3 3 3.9404830932617188 10.723066329956055 0
blanket 364 4 7 16.95867347717285 11.664324760437012 0
read 364 5 4 13.851459503173828 8.42255973815918 3.241765022277832
<unk> 364 6 5 6.389439105987549 6.453765392303467 1.968794345855713
The 365 0 3 3.901517629623413 10.40725326538086 0
key 365 1 3 12.049586296081543 11.125692367553711 0
and 365 2 3 7.4176435470581055 9.56641960144043 1.5592727661132812
the 365 3 3 3.9404830932617188 10.723066329956055 0
blanket 365 4 7 16.95867347717285 11.664324760437012 0
reads 365 5 5 14.162193298339844 8.42255973815918 3.241765022277832
<unk> 365 6 5 6.137983798980713 5.705613136291504 2.716946601867676
The 366 0 3 3.901517629623413 10.40725326538086 0
team 366 1 4 9.316719055175781 11.125692367553711 0
and 366 2 3 6.3116984367370605 8.400066375732422 2.725625991821289
the 366 3 3 2.0622544288635254 8.565119743347168 0
soldier 366 4 7 14.69680118560791 10.355203628540039 0
write 366 5 5 15.099334716796875 8.767072677612305 1.5881309509277344
<unk> 366 6 5 5.891821384429932 6.29037618637085 2.476696491241455
The 367 0 3 3.901517629623413 10.40725326538086 0
team 367 1 4 9.316719055175781 11.125692367553711 0
and 367 2 3 6.3116984367370605 8.400066375732422 2.725625991821289
the 367 3 3 2.0622544288635254 8.565119743347168 0
soldier 367 4 7 14.69680118560791 10.355203628540039 0
writes 367 5 6 14.140172958374023 8.767072677612305 1.5881309509277344
<unk> 367 6 5 6.03490686416626 5.933526515960693 2.8335461616516113
The 368 0 3 3.901517629623413 10.40725326538086 0
door 368 1 4 13.905299186706543 11.125692367553711 0
and 368 2 3 5.207587718963623 7.307647228240967 3.818045139312744
the 368 3 3 3.8113739490509033 10.081214904785156 0
chair 368 4 5 10.960707664489746 10.537300109863281 0
are 368 5 3 3.642184257507324 7.10360050201416 3.433699607849121
<unk> 368 6 5 4.253766059875488 9.862399101257324 0
The 369 0 3 3.901517629623413 10.40725326538086 0
door 369 1 4 13.905299186706543 11.125692367553711 0
and 369 2 3 5.207587718963623 7.307647228240967 3.818045139312744
the 369 3 3 3.8113739490509033 10.081214904785156 0
chair 369 4 5 10.960707664489746 10.537300109863281 0
is 369 5 2 3.5504212379455566 7.10360050201416 3.433699607849121
<unk> 369 6 5 4.451874256134033 9.585736274719238 0
The 370 0 3 3.901517629623413 10.40725326538086 0
staff 370 1 5 12.295034408569336 11.125692367553711 0
and 370 2 3 5.073544502258301 8.916581153869629 2.209111213684082
the 370 3 3 3.191632032394409 9.01476001739502 0
window 370 4 6 15.525038719177246 10.318708419799805 0
have 370 5 4 7.747152328491211 8.929628372192383 1.3890800476074219
<unk> 370 6 5 6.997352123260498 7.010282039642334 1.9193463325500488
The 371 0 3 3.901517629623413 10.40725326538086 0
staff 371 1 5 12.295034408569336 11.125692367553711 0
and 371 2 3 5.073544502258301 8.916581153869629 2.209111213684082
the 371 3 3 3.191632032394409 9.01476001739502 0
window 371 4 6 15.525038719177246 10.318708419799805 0
has 371 5 3 7.284605979919434 8.929628372192383 1.3890800476074219
<unk> 371 6 5 6.855649471282959 6.837996006011963 2.09163236618042
The 372 0 3 3.901517629623413 10.40725326538086 0
blanket 372 1 7 16.846372604370117 11.125692367553711 0
and 372 2 3 5.44186544418335 8.382452964782715 2.743239402770996
the 372 3 3 3.4522008895874023 10.924250602722168 0
committee 372 4 9 15.393035888671875 11.299764633178711 0
jump 372 5 4 15.687749862670898 8.4811372756958 2.81862735748291
<unk> 372 6 5 6.472663402557373 7.337189674377441 1.1439476013183594
The 373 0 3 3.901517629623413 10.40725326538086 0
blanket 373 1 7 16.846372604370117 11.125692367553711 0
and 373 2 3 5.44186544418335 8.382452964782715 2.743239402770996
the 373 3 3 3.4522008895874023 10.924250602722168 0
committee 373 4 9 15.393035888671875 11.299764633178711 0
jumps 373 5 5 16.84967803955078 8.4811372756958 2.81862735748291
<unk> 373 6 5 7.220758438110352 6.149203300476074 2.3319339752197266
The 374 0 3 3.901517629623413 10.40725326538086 0
officer 374 1 7 13.008663177490234 11.125692367553711 0
and 374 2 3 4.748381614685059 8.387242317199707 2.738450050354004
the 374 3 3 3.0398406982421875 9.130942344665527 0
report 374 4 6 14.729659080505371 9.875502586364746 0
write 374 5 5 16.949188232421875 8.101188659667969 1.7743139266967773
<unk> 374 6 5 5.2877044677734375 6.869787216186523 1.2314014434814453
The 375 0 3 3.901517629623413 10.40725326538086 0
officer 375 1 7 13.008663177490234 11.125692367553711 0
and 375 2 3 4.748381614685059 8.387242317199707 2.738450050354004
the 375 3 3 3.0398406982421875 9.130942344665527 0
report 375 4 6 14.729659080505371 9.875502586364746 0
writes 375 5 6 14.359170913696289 8.101188659667969 1.7743139266967773
<unk> 375 6 5 5.6465864181518555 6.322015285491943 1.7791733741760254
The 376 0 3 3.901517629623413 10.40725326538086 0
key 376 1 3 12.049586296081543 11.125692367553711 0
and 376 2 3 7.4176435470581055 9.56641960144043 1.5592727661132812
the 376 3 3 3.9404830932617188 10.723066329956055 0
table 376 4 5 13.27326488494873 11.664324760437012 0
run 376 5 3 13.795485496520996 7.26009464263916 4.404230117797852
<unk> 376 6 5 7.717072010040283 6.8273234367370605 0.4327712059020996
The 377 0 3 3.901517629623413 10.40725326538086 0
key 377 1 3 12.049586296081543 11.125692367553711 0
and 377 2 3 7.4176435470581055 9.56641960144043 1.5592727661132812
the 377 3 3 3.9404830932617188 10.723066329956055 0
table 377 4 5 13.27326488494873 11.664324760437012 0
runs 377 5 4 11.630650520324707 7.26009464263916 4.404230117797852
<unk> 377 6 5 6.789930820465088 6.653921127319336 0.6061735153198242
The 378 0 3 3.901517629623413 10.40725326538086 0
table 378 1 5 11.862316131591797 11.125692367553711 0
and 378 2 3 8.146804809570312 3.956921100616455 7.168771266937256
the 378 3 3 3.490255117416382 10.808003425598145 0
report 378 4 6 12.879063606262207 11.108114242553711 0
write 378 5 5 15.023929595947266 7.988099575042725 3.1200146675109863
<unk> 378 6 5 5.402780055999756 6.653512001037598 1.334587574005127
The 379 0 3 3.901517629623413 10.40725326538086 0
table 379 1 5 11.862316131591797 11.125692367553711 0
and 379 2 3 8.146804809570312 3.956921100616455 7.168771266937256
the 379 3 3 3.490255117416382 10.808003425598145 0
report 379 4 6 12.879063606262207 11.108114242553711 0
writes 379 5 6 11.99063777923584 7.988099575042725 3.1200146675109863
<unk> 379 6 5 6.092643737792969 5.5347208976745605 2.453378677368164
The 380 0 3 3.901517629623413 10.40725326538086 0
door 380 1 4 13.905299186706543 11.125692367553711 0
and 380 2 3 5.207587718963623 7.307647228240967 3.818045139312744
the 380 3 3 3.8113739490509033 10.081214904785156 0
soldier 380 4 7 13.97443675994873 10.537300109863281 0
read 380 5 4 11.133556365966797 7.975666046142578 2.561634063720703
<unk> 380 6 5 6.600388526916504 6.185671329498291 1.789994716644287
The 381 0 3 3.901517629623413 10.40725326538086 0
door 381 1 4 13.905299186706543 11.125692367553711 0
and 381 2 3 5.207587718963623 7.307647228240967 3.818045139312744
the 381 3 3 3.8113739490509033 10.081214904785156 0
soldier 381 4 7 13.97443675994873 10.537300109863281 0
reads 381 5 5 10.661881446838379 7.975666046142578 2.561634063720703
<unk> 381 6 5 6.52974796295166 5.36833381652832 2.607332229614258
The 382 0 3 3.901517629623413 10.40725326538086 0
door 382 1 4 13.905299186706543 11.125692367553711 0
and 382 2 3 5.207587718963623 7.307647228240967 3.818045139312744
the 382 3 3 3.8113739490509033 10.081214904785156 0
window 382 4 6 7.954845428466797 10.537300109863281 0
read 382 5 4 12.27368450164795 6.816539287567139 3.7207608222961426
<unk> 382 6 5 6.957240104675293 6.172056198120117 0.6444830894470215
The 383 0 3 3.901517629623413 10.40725326538086 0
door 383 1 4 13.905299186706543 11.125692367553711 0
and 383 2 3 5.207587718963623 7.307647228240967 3.818045139312744
the 383 3 3 3.8113739490509033 10.081214904785156 0
window 383 4 6 7.954845428466797 10.537300109863281 0
reads 383 5 5 11.47763442993164 6.816539287567139 3.7207608222961426
<unk> 383 6 5 6.3854475021362305 5.159267425537109 1.6572718620300293
The 384 0 3 3.901517629623413 10.40725326538086 0
officer 384 1 7 13.008663177490234 11.125692367553711 0
and 384 2 3 4.748381614685059 8.387242317199707 2.738450050354004
the 384 3 3 3.0398406982421875 9.130942344665527 0
report 384 4 6 14.729659080505371 9.875502586364746 0
read 384 5 4 11.450387954711914 8.101188659667969 1.7743139266967773
<unk> 384 6 5 6.125308036804199 6.379913806915283 1.7212748527526855
The 385 0 3 3.901517629623413 10.40725326538086 0
officer 385 1 7 13.008663177490234 11.125692367553711 0
and 385 2 3 4.748381614685059 8.387242317199707 2.738450050354004
the 385 3 3 3.0398406982421875 9.130942344665527 0
report 385 4 6 14.729659080505371 9.875502586364746 0
reads 385 5 5 12.139376640319824 8.101188659667969 1.7743139266967773
<unk> 385 6 5 5.8345112800598145 5.8156328201293945 2.285555839538574
The 386 0 3 3.901517629623413 10.40725326538086 0
cabinet 386 1 7 14.658879280090332 11.125692367553711 0
and 386 2 3 5.572903633117676 8.204069137573242 2.9216232299804688
the 386 3 3 2.07267165184021 8.557181358337402 0
staff 386 4 5 7.283572673797607 9.852272987365723 0
write 386 5 5 14.989649772644043 6.772232532501221 3.080040454864502
<unk> 386 6 5 5.697108268737793 6.36693000793457 0.4053025245666504
The 387 0 3 3.901517629623413 10.40725326538086 0
cabinet 387 1 7 14.658879280090332 11.125692367553711 0
and 387 2 3 5.572903633117676 8.204069137573242 2.9216232299804688
the 387 3 3 2.07267165184021 8.557181358337402 0
staff 387 4 5 7.283572673797607 9.852272987365723 0
writes 387 5 6 15.030097961425781 6.772232532501221 3.080040454864502
<unk> 387 6 5 5.574824333190918 6.061704635620117 0.7105278968811035
The 388 0 3 3.901517629623413 10.40725326538086 0
table 388 1 5 11.862316131591797 11.125692367553711 0
and 388 2 3 8.146804809570312 3.956921100616455 7.168771266937256
the 388 3 3 3.490255117416382 10.808003425598145 0
cabinet 388 4 7 14.671422004699707 11.108114242553711 0
read 388 5 4 11.739951133728027 7.283712863922119 3.824401378631592
<unk> 388 6 5 6.337831974029541 6.651794910430908 0.6319179534912109
The 389 0 3 3.901517629623413 10.40725326538086 0
table 389 1 5 11.862316131591797 11.125692367553711 0
and 389 2 3 8.146804809570312 3.956921100616455 7.168771266937256
the 389 3 3 3.490255117416382 10.808003425598145 0
cabinet 389 4 7 14.671422004699707 11.108114242553711 0
reads 389 5 5 13.236213684082031 7.283712863922119 3.824401378631592
<unk> 389 6 5 5.842319011688232 6.050256252288818 1.2334566116333008
The 390 0 3 3.901517629623413 10.40725326538086 0
staff 390 1 5 12.295034408569336 11.125692367553711 0
and 390 2 3 5.073544502258301 8.916581153869629 2.209111213684082
the 390 3 3 3.191632032394409 9.01476001739502 0
chair 390 4 5 12.369280815124512 10.318708419799805 0
write 390 5 5 14.79641342163086 5.550622940063477 4.768085479736328
<unk> 390 6 5 5.493514537811279 6.101547718048096 0
The 391 0 3 3.901517629623413 10.40725326538086 0
staff 391 1 5 12.295034408569336 11.125692367553711 0
and 391 2 3 5.073544502258301 8.916581153869629 2.209111213684082
the 391 3 3 3.191632032394409 9.01476001739502 0
chair 391 4 5 12.369280815124512 10.318708419799805 0
writes 391 5 6 15.759754180908203 5.550622940063477 4.768085479736328
<unk> 391 6 5 5.407502174377441 6.096878528594971 0
The 392 0 3 3.901517629623413 10.40725326538086 0
officer 392 1 7 13.008663177490234 11.125692367553711 0
and 392 2 3 4.748381614685059 8.387242317199707 2.738450050354004
the 392 3 3 3.0398406982421875 9.130942344665527 0
committee 392 4 9 9.630027770996094 9.875502586364746 0
were 392 5 4 4.781048774719238 7.98794412612915 1.8875584602355957
<unk> 392 6 5 5.748302459716797 9.348836898803711 0
The 393 0 3 3.901517629623413 10.40725326538086 0
officer 393 1 7 13.008663177490234 11.125692367553711 0
and 393 2 3 4.748381614685059 8.387242317199707 2.738450050354004
the 393 3 3 3.0398406982421875 9.130942344665527 0
committee 393 4 9 9.630027770996094 9.875502586364746 0
was 393 5 3 4.976970195770264 7.98794412612915 1.8875584602355957
<unk> 393 6 5 5.8978471755981445 9.231436729431152 0
The 394 0 3 3.901517629623413 10.40725326538086 0
blanket 394 1 7 16.846372604370117 11.125692367553711 0
and 394 2 3 5.44186544418335 8.382452964782715 2.743239402770996
the 394 3 3 3.4522008895874023 10.924250602722168 0
chair 394 4 5 13.361664772033691 11.299764633178711 0
have 394 5 4 7.724855422973633 7.015446186065674 4.284318447113037
<unk> 394 6 5 6.029863357543945 7.238107681274414 0
The 395 0 3 3.901517629623413 10.40725326538086 0
blanket 395 1 7 16.846372604370117 11.125692367553711 0
and 395 2 3 5.44186544418335 8.382452964782715 2.743239402770996
the 395 3 3 3.4522008895874023 10.924250602722168 0
chair 395 4 5 13.361664772033691 11.299764633178711 0
has 395 5 3 6.054569244384766 7.015446186065674 4.284318447113037
<unk> 395 6 5 5.886495590209961 6.955644130706787 0.05980205535888672
The 396 0 3 3.901517629623413 10.40725326538086 0
committee 396 1 9 10.965511322021484 11.125692367553711 0
and 396 2 3 6.280822277069092 8.725791931152344 2.399900436401367
the 396 3 3 1.9055331945419312 7.889754295349121 0.8360376358032227
door 396 4 4 17.30066680908203 9.895532608032227 0
speak 396 5 5 17.07297134399414 7.927796840667725 1.967735767364502
<unk> 396 6 5 6.209970951080322 6.01378870010376 1.9140081405639648
The 397 0 3 3.901517629623413 10.40725326538086 0
committee 397 1 9 10.965511322021484 11.125692367553711 0
and 397 2 3 6.280822277069092 8.725791931152344 2.399900436401367
the 397 3 3 1.9055331945419312 7.889754295349121 0.8360376358032227
door 397 4 4 17.30066680908203 9.895532608032227 0
speaks 397 5 6 15.957296371459961 7.927796840667725 1.967735767364502
<unk> 397 6 5 6.663774490356445 5.564205646514893 2.363591194152832
The 398 0 3 3.901517629623413 10.40725326538086 0
chair 398 1 5 14.49557113647461 11.125692367553711 0
and 398 2 3 5.153469562530518 6.493639945983887 4.632052421569824
the 398 3 3 2.7419755458831787 9.600752830505371 0
committee 398 4 9 8.957426071166992 10.68661117553711 0
write 398 5 5 14.523202896118164 7.8816142082214355 2.804996967315674
<unk> 398 6 5 5.599549293518066 6.320493221282959 1.5611209869384766
The 399 0 3 3.901517629623413 10.40725326538086 0
chair 399 1 5 14.49557113647461 11.125692367553711 0
and 399 2 3 5.153469562530518 6.493639945983887 4.632052421569824
the 399 3 3 2.7419755458831787 9.600752830505371 0
committee 399 4 9 8.957426071166992 10.68661117553711 0
writes 399 5 6 14.238415718078613 7.8816142082214355 2.804996967315674
<unk> 399 6 5 5.76029109954834 6.01242733001709 1.8691868782043457
The 400 0 3 3.901517629623413 10.40725326538086 0
soldier 400 1 7 14.684849739074707 11.125692367553711 0
and 400 2 3 5.092744827270508 8.734453201293945 2.3912391662597656
the 400 3 3 2.8094711303710938 9.07925033569336 0
officer 400 4 7 5.564223289489746 10.24361801147461 0
are 400 5 3 5.695440292358398 7.442873954772949 2.80074405670166
<unk> 400 6 5 4.753931522369385 9.416955947875977 0
The 401 0 3 3.901517629623413 10.40725326538086 0
soldier 401 1 7 14.684849739074707 11.125692367553711 0
and 401 2 3 5.092744827270508 8.734453201293945 2.3912391662597656
the 401 3 3 2.8094711303710938 9.07925033569336 0
officer 401 4 7 5.564223289489746 10.24361801147461 0
is 401 5 2 4.477972507476807 7.442873954772949 2.80074405670166
<unk> 401 6 5 5.113620758056641 8.792267799377441 0
The 402 0 3 3.901517629623413 10.40725326538086 0
book 402 1 4 8.561741828918457 11.125692367553711 0
and 402 2 3 7.353901386260986 7.014344215393066 4.1113481521606445
the 402 3 3 2.6349267959594727 8.68344497680664 0
chair 402 4 5 14.759058952331543 10.35966682434082 0
speak 402 5 5 13.230795860290527 6.3616437911987305 3.99802303314209
<unk> 402 6 5 6.169039726257324 6.045138359069824 0.31650543212890625
The 403 0 3 3.901517629623413 10.40725326538086 0
book 403 1 4 8.561741828918457 11.125692367553711 0
and 403 2 3 7.353901386260986 7.014344215393066 4.1113481521606445
the 403 3 3 2.6349267959594727 8.68344497680664 0
chair 403 4 5 14.759058952331543 10.35966682434082 0
speaks 403 5 6 13.350027084350586 6.3616437911987305 3.99802303314209
<unk> 403 6 5 6.726446628570557 5.534613609313965 0.8270301818847656
The 404 0 3 3.901517629623413 10.40725326538086 0
chair 404 1 5 14.49557113647461 11.125692367553711 0
and 404 2 3 5.153469562530518 6.493639945983887 4.632052421569824
the 404 3 3 2.7419755458831787 9.600752830505371 0
key 404 4 3 11.281046867370605 10.68661117553711 0
run 404 5 3 13.193798065185547 8.62303638458252 2.06357479095459
<unk> 404 6 5 7.5054097175598145 5.977686882019043 2.6453495025634766
The 405 0 3 3.901517629623413 10.40725326538086 0
chair 405 1 5 14.49557113647461 11.125692367553711 0
and 405 2 3 5.153469562530518 6.493639945983887 4.632052421569824
the 405 3 3 2.7419755458831787 9.600752830505371 0
key 405 4 3 11.281046867370605 10.68661117553711 0
runs 405 5 4 10.672769546508789 8.62303638458252 2.06357479095459
<unk> 405 6 5 7.46553897857666 6.599343776702881 2.0236926078796387
The 406 0 3 3.901517629623413 10.40725326538086 0
committee 406 1 9 10.965511322021484 11.125692367553711 0
and 406 2 3 6.280822277069092 8.725791931152344 2.399900436401367
the 406 3 3 1.9055331945419312 7.889754295349121 0.8360376358032227
chair 406 4 5 11.11661434173584 9.895532608032227 0
have 406 5 4 7.923106670379639 4.111764907836914 5.7837677001953125
<unk> 406 6 5 6.553199291229248 7.481477737426758 0
The 407 0 3 3.901517629623413 10.40725326538086 0
committee 407 1 9 10.965511322021484 11.125692367553711 0
and 407 2 3 6.280822277069092 8.725791931152344 2.399900436401367
the 407 3 3 1.9055331945419312 7.889754295349121 0.8360376358032227
chair 407 4 5 11.11661434173584 9.895532608032227 0
has 407 5 3 7.820900917053223 4.111764907836914 5.7837677001953125
<unk> 407 6 5 6.4325971603393555 7.145259857177734 0
The 408 0 3 3.901517629623413 10.40725326538086 0
officer 408 1 7 13.008663177490234 11.125692367553711 0
and 408 2 3 4.748381614685059 8.387242317199707 2.738450050354004
the 408 3 3 3.0398406982421875 9.130942344665527 0
window 408 4 6 15.312421798706055 9.875502586364746 0
speak 408 5 5 15.742537498474121 8.803775787353516 1.0717267990112305
<unk> 408 6 5 6.401824474334717 6.029720783233643 2.774055004119873
The 409 0 3 3.901517629623413 10.40725326538086 0
officer 409 1 7 13.008663177490234 11.125692367553711 0
and 409 2 3 4.748381614685059 8.387242317199707 2.738450050354004
